date,hour,actual,predicted,xgb_residual_pred,predicted_corrected,naive
2018-06-16,6,21637.0,22609.46,-64.63413,22544.825867614745,24066.0
2018-06-16,7,22303.0,23547.027,-83.476166,23463.550834228514,26262.0
2018-06-16,8,23936.0,25241.055,7.591675,25248.646674804688,28615.0
2018-06-16,9,26015.0,27103.633,58.72048,27162.35348187256,30000.0
2018-06-16,10,27797.0,29026.05,1.2272717,29027.277271676063,31055.0
2018-06-16,11,29400.0,30499.621,15.808604,30515.429604240417,31934.0
2018-06-16,12,30621.0,31634.562,136.05954,31770.621539794924,32653.0
2018-06-16,13,31671.0,32512.809,-0.7867671,32512.02223287487,33384.0
2018-06-16,14,32672.0,33276.633,-34.748383,33241.88461743164,34263.0
2018-06-16,15,33903.0,33983.71,-43.221947,33940.48805328369,35149.0
2018-06-16,16,35235.0,34730.125,-7.9966087,34722.12839126587,35991.0
2018-06-16,17,36529.0,35105.977,176.24435,35282.221354248046,36720.0
2018-06-16,18,37329.0,35173.14,198.38788,35371.52787841797,36893.0
2018-06-16,19,37028.0,34729.61,47.617332,34777.2273324585,36184.0
2018-06-16,20,35759.0,33903.65,64.9347,33968.58470001221,34851.0
2018-06-16,21,34660.0,33269.277,37.555634,33306.832633544924,33428.0
2018-06-16,22,33859.0,32439.348,37.555634,32476.903633544924,32484.0
2018-06-16,23,31658.0,30182.42,39.097282,30221.517282409666,30107.0
2018-06-17,0,29142.0,29015.865,68.67938,29084.54438232422,27410.0
2018-06-17,1,26785.0,26680.266,41.962643,26722.228642669677,25130.0
2018-06-17,2,24999.0,25077.258,-7.897088,25069.36091194916,23552.0
2018-06-17,3,23850.0,24094.79,-50.444542,24044.34545806885,22474.0
2018-06-17,4,23038.0,23326.79,-50.444542,23276.34545806885,21867.0
2018-06-17,5,22671.0,23059.004,-50.444542,23008.55945806885,21644.0
2018-06-17,6,22387.0,23382.324,-29.38296,23352.941040634156,21637.0
2018-06-17,7,22796.0,24263.318,118.33168,24381.64968029785,22303.0
2018-06-17,8,24422.0,25707.604,11.17381,25718.777810005187,23936.0
2018-06-17,9,26916.0,27485.613,73.319244,27558.932244384767,26015.0
2018-06-17,10,29490.0,29347.938,259.58646,29607.524456298826,27797.0
2018-06-17,11,31990.0,31103.37,418.27975,31521.64975463867,29400.0
2018-06-17,12,34369.0,32610.691,-155.92198,32454.769018188475,30621.0
2018-06-17,13,36307.0,33975.945,-154.58,33821.364998168945,31671.0
2018-06-17,14,37957.0,35055.035,20.897678,35075.93267837525,32672.0
2018-06-17,15,39481.0,35987.383,20.897678,36008.280678375246,33903.0
2018-06-17,16,41028.0,37209.152,61.167618,37270.31961779785,35235.0
2018-06-17,17,42269.0,37925.016,-67.9927,37857.02330133057,36529.0
2018-06-17,18,42875.0,38293.06,-189.91736,38103.14264160156,37329.0
2018-06-17,19,42521.0,38227.93,576.183,38804.11298339844,37028.0
2018-06-17,20,41433.0,37422.64,351.2731,37773.91310180664,35759.0
2018-06-17,21,40364.0,36647.938,46.431034,36694.36903408814,34660.0
2018-06-17,22,39411.0,35438.867,37.555634,35476.42263354492,33859.0
2018-06-17,23,36619.0,32850.09,27.619553,32877.7095526123,31658.0
2018-06-18,0,33325.0,33197.383,64.497284,33261.88028393555,29142.0
2018-06-18,1,30588.0,30575.502,93.49835,30669.00035205078,26785.0
2018-06-18,2,28702.0,28462.611,93.49835,28556.109352050782,24999.0
2018-06-18,3,27467.0,27365.11,145.45903,27510.569030151368,23850.0
2018-06-18,4,26762.0,26716.729,137.85887,26854.58787145996,23038.0
2018-06-18,5,26992.0,26803.2,137.85887,26941.05887145996,22671.0
2018-06-18,6,28252.0,27754.277,126.52984,27880.80683856201,22387.0
2018-06-18,7,30635.0,29826.645,64.86754,29891.51253845215,22796.0
2018-06-18,8,33723.0,32299.5,40.67597,32340.175968170166,24422.0
2018-06-18,9,36543.0,34290.254,224.98857,34515.24257116699,26916.0
2018-06-18,10,39402.0,36090.88,490.22284,36581.102839355466,29490.0
2018-06-18,11,42429.0,38070.53,550.19434,38620.7243359375,31990.0
2018-06-18,12,45148.0,39656.633,381.015,40037.64801464844,34369.0
2018-06-18,13,47386.0,40999.27,160.99925,41160.26925231933,36307.0
2018-06-18,14,49433.0,42089.35,71.982346,42161.33234558105,37957.0
2018-06-18,15,50819.0,42927.484,-92.94929,42834.534712585446,39481.0
2018-06-18,16,51818.0,43944.504,71.982346,44016.486345581056,41028.0
2018-06-18,17,52558.0,44592.08,14.759895,44606.83989532471,42269.0
2018-06-18,18,52213.0,44816.258,50.661865,44866.91986523438,42875.0
2018-06-18,19,51597.0,44352.266,83.534935,44435.80093499756,42521.0
2018-06-18,20,50107.0,43366.83,440.42908,43807.25907714844,41433.0
2018-06-18,21,48437.0,42279.54,-109.12775,42170.41225341797,40364.0
2018-06-18,22,46151.0,40693.305,138.06332,40831.36832397461,39411.0
2018-06-18,23,42504.0,37499.945,102.02059,37601.96559173584,36619.0
2018-06-19,0,38855.0,38122.55,21.84901,38144.39901046753,33325.0
2018-06-19,1,35932.0,34824.863,61.492535,34886.35553463745,30588.0
2018-06-19,2,33983.0,32435.316,153.49522,32588.811223999022,28702.0
2018-06-19,3,32655.0,30885.594,162.08833,31047.682333129884,27467.0
2018-06-19,4,31866.0,29781.014,431.0951,30212.109092773437,26762.0
2018-06-19,5,31868.0,29682.398,30.713932,29713.111932037355,26992.0
2018-06-19,6,33043.0,30701.41,2.0755224,30703.48552242279,28252.0
2018-06-19,7,35290.0,32797.844,2.0755224,32799.91952242279,30635.0
2018-06-19,8,37708.0,35296.156,292.84177,35588.997766357425,33723.0
2018-06-19,9,39714.0,37159.08,289.99924,37449.07923706055,36543.0
2018-06-19,10,41662.0,38845.57,179.70299,39025.2729876709,39402.0
2018-06-19,11,43493.0,40651.805,28.412552,40680.21755187988,42429.0
2018-06-19,12,44735.0,42227.258,-36.941845,42190.316155059816,45148.0
2018-06-19,13,45569.0,43485.195,433.4898,43918.684807128906,47386.0
2018-06-19,14,46157.0,44769.93,453.00134,45222.93134277344,49433.0
2018-06-19,15,46638.0,45642.727,-170.9873,45471.7396953125,50819.0
2018-06-19,16,46827.0,46503.727,618.6715,47122.39850878906,51818.0
2018-06-19,17,46891.0,47249.027,273.80444,47522.83144335938,52558.0
2018-06-19,18,47159.0,47234.504,81.6143,47316.11830358887,52213.0
2018-06-19,19,46257.0,46392.9,525.2403,46918.14029541016,51597.0
2018-06-19,20,44675.0,45135.785,193.96521,45329.75020996094,50107.0
2018-06-19,21,42553.0,43984.24,64.9347,44049.174700012205,48437.0
2018-06-19,22,40801.0,42142.742,46.78929,42189.531291381834,46151.0
2018-06-19,23,37203.0,38676.45,37.555634,38714.00563354492,42504.0
2018-06-20,0,33557.0,33521.062,72.408585,33593.470584594725,38855.0
2018-06-20,1,30413.0,30665.848,12.640613,30678.488612602236,35932.0
2018-06-20,2,28443.0,28775.62,-21.18501,28754.434989089965,33983.0
2018-06-20,3,27105.0,27693.707,7.591675,27701.298674804686,32655.0
2018-06-20,4,26352.0,26908.943,-1.6419812,26907.301018755912,31866.0
2018-06-20,5,26337.0,26999.08,-81.49327,26917.58672912598,31868.0
2018-06-20,6,27368.0,28221.941,-91.429344,28130.511655822753,33043.0
2018-06-20,7,29491.0,30222.963,-3.5772972,30219.385702789306,35290.0
2018-06-20,8,31880.0,32635.004,37.555634,32672.559633544923,37708.0
2018-06-20,9,33609.0,34232.84,119.98562,34352.825618591305,39714.0
2018-06-20,10,35253.0,35837.87,59.27223,35897.14222824097,41662.0
2018-06-20,11,37019.0,37268.65,314.60312,37583.253118896486,43493.0
2018-06-20,12,38858.0,38391.816,267.53903,38659.35503198242,44735.0
2018-06-20,13,40101.0,39390.0,123.29652,39513.29651641846,45569.0
2018-06-20,14,41600.0,40456.273,-347.33105,40108.9419453125,46157.0
2018-06-20,15,42585.0,41209.992,-251.5806,40958.41140307617,46638.0
2018-06-20,16,43138.0,42001.78,123.37282,42125.15281799316,46827.0
2018-06-20,17,43429.0,42770.96,307.61926,43078.57926269531,46891.0
2018-06-20,18,43098.0,42884.25,628.8277,43513.077697753906,47159.0
2018-06-20,19,41990.0,42003.484,188.2799,42191.76390722656,46257.0
2018-06-20,20,40967.0,40784.64,103.5155,40888.15550292969,44675.0
2018-06-20,21,40311.0,39833.4,30.229237,39863.629236602785,42553.0
2018-06-20,22,38886.0,38142.81,31.888332,38174.69833236694,40801.0
2018-06-20,23,36080.0,34811.766,34.860527,34846.62652703858,37203.0
2018-06-21,0,33077.0,32903.766,34.860527,32938.62652703858,33557.0
2018-06-21,1,30413.0,30254.25,34.860527,30289.110527038574,30413.0
2018-06-21,2,28629.0,28506.215,147.51593,28653.73093017578,28443.0
2018-06-21,3,27522.0,27221.23,99.442375,27320.672375183105,27105.0
2018-06-21,4,26867.0,26409.406,121.61042,26531.01642022705,26352.0
2018-06-21,5,27044.0,26376.031,99.442375,26475.473375183105,26337.0
2018-06-21,6,28364.0,27311.078,131.62943,27442.70742504883,27368.0
2018-06-21,7,30481.0,29189.102,129.24046,29318.342463256835,29491.0
2018-06-21,8,32710.0,31534.533,95.92442,31630.457423217773,31880.0
2018-06-21,9,34011.0,33189.66,51.69618,33241.35617843628,33609.0
2018-06-21,10,35179.0,34500.934,11.17381,34512.10781000519,35253.0
2018-06-21,11,36351.0,35785.18,27.619553,35812.799552612305,37019.0
2018-06-21,12,37229.0,36946.266,70.574974,37016.84097406006,38858.0
2018-06-21,13,38167.0,37744.277,51.59385,37795.87084918213,40101.0
2018-06-21,14,39433.0,38690.414,101.50461,38791.918608154294,41600.0
2018-06-21,15,40603.0,39365.07,-4.5562267,39360.51377326965,42585.0
2018-06-21,16,41603.0,40044.918,190.70393,40235.62193371582,43138.0
2018-06-21,17,42601.0,40749.688,87.54125,40837.22925213623,43429.0
2018-06-21,18,43006.0,40805.984,198.54837,41004.532370361325,43098.0
2018-06-21,19,42317.0,40220.86,95.51118,40316.37117706299,41990.0
2018-06-21,20,40734.0,39242.64,136.49188,39379.13188232422,40967.0
2018-06-21,21,39399.0,38492.992,61.98284,38554.9748414917,40311.0
2018-06-21,22,38261.0,37195.67,34.860527,37230.53052703857,38886.0
2018-06-21,23,35435.0,34362.703,121.61042,34484.31342022705,36080.0
2018-06-22,0,32318.0,32443.744,99.442375,32543.186375183104,33077.0
2018-06-22,1,29654.0,29930.998,131.62943,30062.627425048828,30413.0
2018-06-22,2,27867.0,28151.613,131.62943,28283.24242504883,28629.0
2018-06-22,3,26814.0,27005.729,131.62943,27137.358425048827,27522.0
2018-06-22,4,26194.0,26220.979,131.62943,26352.608425048827,26867.0
2018-06-22,5,26283.0,26370.95,131.62943,26502.57942504883,27044.0
2018-06-22,6,27362.0,27232.902,153.99068,27386.89267687988,28364.0
2018-06-22,7,29217.0,29029.75,63.17391,29092.923908233643,30481.0
2018-06-22,8,31115.0,31029.254,63.17391,31092.427908233643,32710.0
2018-06-22,9,32570.0,32599.352,64.945526,32664.297526123046,34011.0
2018-06-22,10,33505.0,33895.863,64.497284,33960.360283935544,35179.0
2018-06-22,11,34164.0,34879.5,64.497284,34943.99728393555,36351.0
2018-06-22,12,34504.0,35997.758,11.17381,36008.93181000519,37229.0
2018-06-22,13,34576.0,36674.938,37.555634,36712.493633544924,38167.0
2018-06-22,14,34629.0,37498.07,37.555634,37535.62563354492,39433.0
2018-06-22,15,34389.0,38274.3,37.555634,38311.855633544925,40603.0
2018-06-22,16,34157.0,39007.312,37.555634,39044.86763354492,41603.0
2018-06-22,17,33883.0,39367.79,37.555634,39405.34563354492,42601.0
2018-06-22,18,33332.0,39358.883,45.974186,39404.857185943605,43006.0
2018-06-22,19,32390.0,38848.664,34.977383,38883.64138265991,42317.0
2018-06-22,20,31606.0,37745.04,17.079468,37762.11946777344,40734.0
2018-06-22,21,31422.0,36637.54,17.079468,36654.61946777344,39399.0
2018-06-22,22,30877.0,35422.367,-62.771812,35359.59518756103,38261.0
2018-06-22,23,29196.0,32996.94,-58.79181,32938.14819091797,35435.0
2018-06-23,0,27095.0,26873.012,-34.738457,26838.273543273925,32318.0
2018-06-23,1,25255.0,24924.488,-29.38296,24895.105040634156,29654.0
2018-06-23,2,23962.0,23410.062,70.40851,23480.470508300783,27867.0
2018-06-23,3,23201.0,22392.775,70.40851,22463.183508300783,26814.0
2018-06-23,4,22744.0,21828.707,30.048601,21858.75560115051,26194.0
2018-06-23,5,22669.0,21789.2,-19.940847,21769.25915260315,26283.0
2018-06-23,6,23010.0,22281.875,-19.940847,22261.93415260315,27362.0
2018-06-23,7,23516.0,23146.186,50.171677,23196.357676635744,29217.0
2018-06-23,8,24734.0,24581.559,-50.444542,24531.11445806885,31115.0
2018-06-23,9,26414.0,26073.55,22.128405,26095.67840461731,32570.0
2018-06-23,10,27871.0,27581.352,99.07977,27680.431772949218,33505.0
2018-06-23,11,29050.0,28907.312,121.00389,29028.315890991213,34164.0
2018-06-23,12,29538.0,29940.979,31.297216,29972.276216415405,34504.0
2018-06-23,13,29804.0,30574.945,61.98284,30636.9278414917,34576.0
2018-06-23,14,29808.0,31307.312,21.308233,31328.62023326111,34629.0
2018-06-23,15,29867.0,32019.957,79.20808,32099.16507647705,34389.0
2018-06-23,16,30096.0,32902.312,121.08872,33023.400722229,34157.0
2018-06-23,17,30626.0,33439.785,249.11458,33688.899578247074,33883.0
2018-06-23,18,31193.0,33697.57,33.20143,33730.771431274414,33332.0
2018-06-23,19,31295.0,33737.395,143.70613,33881.10113098144,32390.0
2018-06-23,20,31139.0,33219.875,129.21059,33349.08558654785,31606.0
2018-06-23,21,31071.0,32656.566,131.62943,32788.19542504883,31422.0
2018-06-23,22,30967.0,31862.648,159.77003,32022.41803479004,30877.0
2018-06-23,23,29512.0,29862.328,131.62943,29993.95742504883,29196.0
2018-06-24,0,27624.0,27420.836,131.62943,27552.465425048827,27095.0
2018-06-24,1,25828.0,25618.168,80.26371,25698.431710021974,25255.0
2018-06-24,2,24526.0,24196.531,97.60265,24294.133653503417,23962.0
2018-06-24,3,23650.0,23352.89,81.263115,23434.1531149292,23201.0
2018-06-24,4,23100.0,22766.125,112.78698,22878.911979675293,22744.0
2018-06-24,5,22912.0,22581.316,97.60265,22678.918653503417,22669.0
2018-06-24,6,22901.0,22973.479,92.89924,23066.378238586425,23010.0
2018-06-24,7,23245.0,23845.525,153.99068,23999.515676879884,23516.0
2018-06-24,8,24669.0,25441.473,34.860527,25476.333527038576,24734.0
2018-06-24,9,27002.0,27077.758,33.20143,27110.959431274416,26414.0
2018-06-24,10,29511.0,29030.938,104.64298,29135.58098248291,27871.0
2018-06-24,11,31952.0,31066.773,-15.47555,31051.297450302125,29050.0
2018-06-24,12,34300.0,32783.75,-1.5914612,32782.15853881836,29538.0
2018-06-24,13,36150.0,34178.992,573.3388,34752.33080615234,29804.0
2018-06-24,14,37741.0,35278.832,1259.38,36538.212004882815,29808.0
2018-06-24,15,38805.0,36269.19,546.52826,36815.718259277346,29867.0
2018-06-24,16,39699.0,37366.01,802.78265,38168.792653808596,30096.0
2018-06-24,17,40315.0,38053.977,526.2288,38580.20582080078,30626.0
2018-06-24,18,40790.0,38667.97,903.9991,39571.96908447266,31193.0
2018-06-24,19,40563.0,38789.92,35.27559,38825.195588989256,31295.0
2018-06-24,20,39342.0,38384.047,189.71574,38573.76274401855,31139.0
2018-06-24,21,37945.0,38032.594,2.0755224,38034.66952242279,31071.0
2018-06-24,22,36671.0,36848.742,28.78277,36877.52477015686,30967.0
2018-06-24,23,34024.0,34485.78,34.860527,34520.64052703857,29512.0
2018-06-25,0,31067.0,31365.33,138.09404,31503.424039916994,27624.0
2018-06-25,1,28482.0,28967.248,189.09637,29156.34437451172,25828.0
2018-06-25,2,26738.0,27436.273,149.57175,27585.844746826173,24526.0
2018-06-25,3,25605.0,26805.496,50.015274,26855.51127404785,23650.0
2018-06-25,4,25080.0,26301.695,68.73915,26370.434151000976,23100.0
2018-06-25,5,25333.0,26568.78,90.531586,26659.31158569336,22912.0
2018-06-25,6,26324.0,27822.254,88.71385,27910.96785192871,22901.0
2018-06-25,7,28487.0,29915.531,22.128405,29937.65940461731,23245.0
2018-06-25,8,31010.0,32544.531,47.515835,32592.04683480835,24669.0
2018-06-25,9,32692.0,34630.367,37.555634,34667.92263354492,27002.0
2018-06-25,10,33998.0,36356.39,52.64272,36409.0327192688,29511.0
2018-06-25,11,35215.0,37916.39,27.42751,37943.81750930786,31952.0
2018-06-25,12,36232.0,39383.773,45.55203,39429.32502865601,34300.0
2018-06-25,13,37067.0,40683.223,154.74792,40837.970924804686,36150.0
2018-06-25,14,38224.0,41618.62,86.96944,41705.58943664551,37741.0
2018-06-25,15,39105.0,42603.97,94.44397,42698.413969726564,38805.0
2018-06-25,16,39935.0,43344.645,136.83415,43481.47915222168,39699.0
2018-06-25,17,40581.0,43675.52,87.44339,43762.963389892575,40315.0
2018-06-25,18,40808.0,43624.04,180.62527,43804.665274658204,40790.0
2018-06-25,19,39879.0,42998.344,-4.530264,42993.81373609924,40563.0
2018-06-25,20,38091.0,42000.734,-4.39003,41996.34397009277,39342.0
2018-06-25,21,36548.0,40951.43,-52.98267,40898.44733016968,37945.0
2018-06-25,22,35309.0,39268.492,-214.26944,39054.22256030273,36671.0
2018-06-25,23,32289.0,36391.406,-271.98022,36119.42577539063,34024.0
2018-06-26,0,29038.0,29437.188,-264.3147,29172.873302734373,31067.0
2018-06-26,1,26408.0,26964.68,-83.476166,26881.203834228516,28482.0
2018-06-26,2,24753.0,25295.592,-96.1087,25199.48329638672,26738.0
2018-06-26,3,23722.0,24462.598,-99.4888,24363.109199951174,25605.0
2018-06-26,4,23140.0,23803.637,-96.1087,23707.528296386718,25080.0
2018-06-26,5,23392.0,24116.371,-96.1087,24020.262296386718,25333.0
2018-06-26,6,24281.0,25281.84,-96.1087,25185.73129638672,26324.0
2018-06-26,7,26312.0,27452.953,-83.476166,27369.476834228517,28487.0
2018-06-26,8,28432.0,29870.746,-1.6419812,29869.104018755912,31010.0
2018-06-26,9,29985.0,32023.758,58.267025,32082.025024993898,32692.0
2018-06-26,10,31325.0,33635.04,58.72048,33693.76048187256,33998.0
2018-06-26,11,32775.0,35064.03,41.896767,35105.9267666626,35215.0
2018-06-26,12,34190.0,36628.914,4.8023643,36633.71636434936,36232.0
2018-06-26,13,35362.0,37927.25,209.95944,38137.20944213867,37067.0
2018-06-26,14,36336.0,38957.89,288.39337,39246.28337158203,38224.0
2018-06-26,15,37159.0,39761.79,241.77902,40003.5690222168,39105.0
2018-06-26,16,38437.0,40481.79,57.846886,40539.63688568115,39935.0
2018-06-26,17,39206.0,40812.78,-176.69339,40636.08661010742,40581.0
2018-06-26,18,39441.0,40731.49,-4.530264,40726.95973609924,40808.0
2018-06-26,19,38707.0,40197.508,9.289054,40206.79705391693,39879.0
2018-06-26,20,37249.0,38981.53,25.7055,39007.23549964905,38091.0
2018-06-26,21,35923.0,37993.46,96.76982,38090.22982116699,36548.0
2018-06-26,22,34961.0,36546.816,12.640613,36559.45661260223,35309.0
2018-06-26,23,32196.0,33847.75,-8.371989,33839.37801074982,32289.0
2018-06-27,0,29261.0,29347.725,-11.578059,29336.146940803526,29038.0
2018-06-27,1,26915.0,26941.555,-41.71023,26899.844768218994,26408.0
2018-06-27,2,25363.0,25221.93,-62.771812,25159.158187561035,24753.0
2018-06-27,3,24404.0,24290.098,-55.80004,24234.29795880127,23722.0
2018-06-27,4,23944.0,23614.143,-44.80942,23569.333578460693,23140.0
2018-06-27,5,24295.0,23830.023,-50.444542,23779.57845806885,23392.0
2018-06-27,6,25506.0,24730.498,-41.71023,24688.787768218994,24281.0
2018-06-27,7,27710.0,26561.23,22.128405,26583.35840461731,26312.0
2018-06-27,8,29883.0,28613.475,64.497284,28677.972283935545,28432.0
2018-06-27,9,31304.0,30342.336,37.555634,30379.89163354492,29985.0
2018-06-27,10,32494.0,31841.953,37.555634,31879.508633544923,31325.0
2018-06-27,11,33678.0,33193.06,37.555634,33230.61563354492,32775.0
2018-06-27,12,34402.0,34439.35,37.555634,34476.90563354492,34190.0
2018-06-27,13,34677.0,35283.164,52.64272,35335.806719268796,35362.0
2018-06-27,14,34817.0,36104.95,40.711536,36145.66153640747,36336.0
2018-06-27,15,35005.0,36653.023,27.619553,36680.642552612306,37159.0
2018-06-27,16,35032.0,37259.15,27.619553,37286.769552612306,38437.0
2018-06-27,17,35293.0,37858.137,27.619553,37885.75655261231,39206.0
2018-06-27,18,35508.0,37914.633,27.619553,37942.252552612306,39441.0
2018-06-27,19,35357.0,37488.938,27.619553,37516.55755261231,38707.0
2018-06-27,20,34994.0,36436.016,51.69618,36487.71217843628,37249.0
2018-06-27,21,34919.0,35671.77,119.78869,35791.558688659665,35923.0
2018-06-27,22,34490.0,34535.78,138.09404,34673.87403991699,34961.0
2018-06-27,23,32423.0,32094.014,51.69618,32145.71017843628,32196.0
2018-06-28,0,30185.0,29826.033,51.69618,29877.72917843628,29261.0
2018-06-28,1,28188.0,27733.555,51.69618,27785.25117843628,26915.0
2018-06-28,2,26927.0,26137.766,51.69618,26189.46217843628,25363.0
2018-06-28,3,26191.0,25281.79,138.09404,25419.884039916993,24404.0
2018-06-28,4,25940.0,24720.54,112.188515,24832.728514709474,23944.0
2018-06-28,5,26259.0,24977.854,112.188515,25090.042514709472,24295.0
2018-06-28,6,27734.0,26090.793,112.188515,26202.981514709474,25506.0
2018-06-28,7,30063.0,28202.488,112.188515,28314.676514709474,27710.0
2018-06-28,8,32727.0,30764.367,131.19936,30895.5663560791,29883.0
2018-06-28,9,34786.0,32842.586,142.53172,32985.117723022464,31304.0
2018-06-28,10,36755.0,34817.867,200.69698,35018.563975708006,32494.0
2018-06-28,11,38665.0,36811.52,329.26202,37140.78202392578,33678.0
2018-06-28,12,40433.0,38535.125,215.09242,38750.21742248535,34402.0
2018-06-28,13,41936.0,39925.92,542.9455,40468.86549560547,34677.0
2018-06-28,14,43441.0,41048.906,576.183,41625.08898339844,34817.0
2018-06-28,15,44429.0,42199.08,670.38556,42869.46555908203,35005.0
2018-06-28,16,45139.0,43364.234,629.8452,43994.07921484375,35032.0
2018-06-28,17,45811.0,44165.766,658.5734,44824.33942529297,35293.0
2018-06-28,18,46350.0,44264.246,16.713171,44280.95917100525,35508.0
2018-06-28,19,46021.0,43655.977,33.47411,43689.45110964966,35357.0
2018-06-28,20,44678.0,42411.414,225.39601,42636.810011352536,34994.0
2018-06-28,21,42901.0,41222.5,91.57552,41314.075523376465,34919.0
2018-06-28,22,41619.0,39695.117,33.20143,39728.31843127441,34490.0
2018-06-28,23,38478.0,37047.867,169.48601,37217.35300769043,32423.0
2018-06-29,0,34956.0,35178.414,179.61865,35358.03265234375,30185.0
2018-06-29,1,31942.0,32337.607,138.79951,32476.406514770508,28188.0
2018-06-29,2,29691.0,30185.875,99.442375,30285.317375183105,26927.0
2018-06-29,3,28338.0,28821.176,119.78869,28940.964688659667,26191.0
2018-06-29,4,27376.0,27928.367,136.84065,28065.20765246582,25940.0
2018-06-29,5,27318.0,27965.934,157.53493,28123.468927368165,26259.0
2018-06-29,6,28185.0,29032.367,90.16705,29122.534053222655,27734.0
2018-06-29,7,30251.0,31046.86,31.297216,31078.157216415406,30063.0
2018-06-29,8,33322.0,33495.703,20.579191,33516.28219120789,32727.0
2018-06-29,9,36101.0,35700.688,234.92465,35935.61265209961,34786.0
2018-06-29,10,38540.0,37647.54,-36.931545,37610.60845474243,36755.0
2018-06-29,11,40893.0,39429.965,656.3741,40086.33908447265,38665.0
2018-06-29,12,42865.0,40831.57,407.97284,41239.54283935547,40433.0
2018-06-29,13,44489.0,41927.66,32.87268,41960.532680664066,41936.0
2018-06-29,14,45791.0,42853.85,389.1924,43243.04241333008,43441.0
2018-06-29,15,46826.0,43652.285,274.773,43927.05801025391,44429.0
2018-06-29,16,47825.0,44249.152,15.356306,44264.50830607605,45139.0
2018-06-29,17,48752.0,44646.695,800.27435,45446.96935302734,45811.0
2018-06-29,18,49105.0,44743.33,632.0783,45375.40830810547,46350.0
2018-06-29,19,48321.0,44062.78,515.943,44578.72299316406,46021.0
2018-06-29,20,46534.0,42902.0,174.55797,43076.55796813965,44678.0
2018-06-29,21,44158.0,41941.812,28.171307,41969.983306610106,42901.0
2018-06-29,22,42343.0,40708.44,25.810574,40734.25057357788,41619.0
2018-06-29,23,39099.0,38437.81,34.860527,38472.67052703857,38478.0
2018-06-30,0,35639.0,35606.85,34.860527,35641.71052703857,34956.0
2018-06-30,1,32443.0,32828.84,64.86754,32893.707538452145,31942.0
2018-06-30,2,30093.0,30599.205,70.72614,30669.931142883303,29691.0
2018-06-30,3,28392.0,29312.262,161.59085,29473.852850830077,28338.0
2018-06-30,4,27226.0,28312.18,117.430336,28429.610335998535,27376.0
2018-06-30,5,26624.0,27961.912,70.72614,28032.6381428833,27318.0
2018-06-30,6,26411.0,28300.781,126.52984,28427.31083856201,28185.0
2018-06-30,7,27026.0,29459.062,70.72614,29529.788142883302,30251.0
2018-06-30,8,29393.0,31440.992,-90.440636,31350.551364318846,33322.0
2018-06-30,9,32697.0,33817.83,59.17834,33877.00834091187,36101.0
2018-06-30,10,36256.0,36513.81,762.1049,37275.91491943359,38540.0
2018-06-30,11,39459.0,38783.508,259.51743,39043.02542553711,40893.0
2018-06-30,12,41902.0,40765.17,68.15076,40833.320756835936,42865.0
2018-06-30,13,43803.0,42330.902,18.304344,42349.20634417725,44489.0
2018-06-30,14,45293.0,43581.93,-51.022137,43530.90786331177,45791.0
2018-06-30,15,46465.0,44794.406,136.66449,44931.0704897461,46826.0
2018-06-30,16,47711.0,45780.33,-11.434853,45768.895147399904,47825.0
2018-06-30,17,48790.0,46446.348,237.01991,46683.367912719725,48752.0
2018-06-30,18,49341.0,46747.36,-263.16815,46484.19184814453,49105.0
2018-06-30,19,49031.0,46277.516,45.17775,46322.69374963379,48321.0
2018-06-30,20,47522.0,45192.848,613.1535,45806.00150341797,46534.0
2018-06-30,21,45558.0,43893.17,-145.4841,43747.6858996582,44158.0
2018-06-30,22,43940.0,42462.22,113.03928,42575.25928375244,42343.0
2018-06-30,23,40958.0,40041.496,194.02632,40235.52232141113,39099.0
2018-07-01,0,37751.0,37593.336,189.71574,37783.05174401856,35639.0
2018-07-01,1,34716.0,34601.414,56.693253,34658.10725256347,32443.0
2018-07-01,2,32345.0,32153.559,20.579191,32174.138191207887,30093.0
2018-07-01,3,30546.0,30682.059,21.308233,30703.36723326111,28392.0
2018-07-01,4,29300.0,29335.11,34.860527,29369.970527038575,27226.0
2018-07-01,5,28511.0,28679.469,34.860527,28714.329527038575,26624.0
2018-07-01,6,27992.0,28606.053,34.860527,28640.913527038574,26411.0
2018-07-01,7,28211.0,29253.6,37.703773,29291.303773498534,27026.0
2018-07-01,8,30337.0,30885.816,234.92465,31120.74065209961,29393.0
2018-07-01,9,33759.0,33025.79,767.3404,33793.13039306641,32697.0
2018-07-01,10,37516.0,35688.004,386.9124,36074.91641455078,36256.0
2018-07-01,11,41130.0,38212.84,71.982346,38284.82234558105,39459.0
2018-07-01,12,44099.0,40456.0,-320.44772,40135.55227661133,41902.0
2018-07-01,13,46378.0,42339.984,-148.94263,42191.04137304687,43803.0
2018-07-01,14,48208.0,43721.188,386.11777,44107.305767333986,45293.0
2018-07-01,15,49429.0,44888.676,259.88574,45148.5617421875,46465.0
2018-07-01,16,50466.0,45709.91,259.88574,45969.7957421875,47711.0
2018-07-01,17,51358.0,46305.594,-202.13622,46103.45778479004,48790.0
2018-07-01,18,51803.0,46528.992,-263.16815,46265.82384814453,49341.0
2018-07-01,19,51437.0,46060.18,45.17775,46105.35774963379,49031.0
2018-07-01,20,50120.0,44816.45,494.72943,45311.17943115234,47522.0
