date,hour,actual,predicted,naive
2017-10-24,8,29901.0,29798.71,28165.0
2017-10-24,9,30381.0,30453.543,28626.0
2017-10-24,10,30733.0,30784.176,29051.0
2017-10-24,11,31091.0,31333.656,29637.0
2017-10-24,12,31419.0,31722.023,30030.0
2017-10-24,13,31526.0,32224.818,30263.0
2017-10-24,14,31556.0,32580.293,30508.0
2017-10-24,15,31447.0,32701.406,30684.0
2017-10-24,16,31437.0,32745.48,30650.0
2017-10-24,17,31578.0,32866.906,30817.0
2017-10-24,18,31715.0,33107.535,31230.0
2017-10-24,19,32378.0,33553.516,32473.0
2017-10-24,20,32384.0,33504.977,32472.0
2017-10-24,21,31231.0,32186.646,31516.0
2017-10-24,22,29410.0,30341.96,29852.0
2017-10-24,23,26989.0,27812.625,27676.0
2017-10-25,0,24719.0,24967.52,25581.0
2017-10-25,1,23051.0,23331.783,23992.0
2017-10-25,2,21946.0,22225.816,23000.0
2017-10-25,3,21369.0,21648.379,22491.0
2017-10-25,4,21106.0,21547.1,22397.0
2017-10-25,5,21463.0,21957.297,22793.0
2017-10-25,6,23152.0,23687.207,24536.0
2017-10-25,7,26246.0,26788.453,27812.0
2017-10-25,8,28095.0,29087.621,29901.0
2017-10-25,9,28103.0,29666.309,30381.0
2017-10-25,10,28090.0,29775.873,30733.0
2017-10-25,11,27989.0,29956.074,31091.0
2017-10-25,12,28082.0,29964.328,31419.0
2017-10-25,13,27953.0,29804.031,31526.0
2017-10-25,14,28097.0,29752.688,31556.0
2017-10-25,15,28295.0,29536.426,31447.0
2017-10-25,16,28385.0,29486.148,31437.0
2017-10-25,17,28597.0,29670.012,31578.0
2017-10-25,18,28971.0,29944.709,31715.0
2017-10-25,19,30079.0,30566.406,32378.0
2017-10-25,20,30267.0,30630.871,32384.0
2017-10-25,21,29367.0,29532.635,31231.0
2017-10-25,22,27907.0,27903.863,29410.0
2017-10-25,23,25685.0,25718.945,26989.0
2017-10-26,0,23677.0,23792.596,24719.0
2017-10-26,1,22353.0,22284.582,23051.0
2017-10-26,2,21479.0,21233.895,21946.0
2017-10-26,3,21083.0,20724.266,21369.0
2017-10-26,4,21048.0,20702.314,21106.0
2017-10-26,5,21577.0,21209.688,21463.0
2017-10-26,6,23502.0,23075.568,23152.0
2017-10-26,7,26818.0,26225.484,26246.0
2017-10-26,8,28821.0,28411.781,28095.0
2017-10-26,9,28828.0,28832.793,28103.0
2017-10-26,10,28734.0,28796.047,28090.0
2017-10-26,11,28618.0,28748.484,27989.0
2017-10-26,12,28423.0,28629.95,28082.0
2017-10-26,13,28299.0,28410.627,27953.0
2017-10-26,14,28337.0,28259.191,28097.0
2017-10-26,15,28134.0,27922.73,28295.0
2017-10-26,16,27988.0,27884.16,28385.0
2017-10-26,17,28307.0,28180.062,28597.0
2017-10-26,18,28921.0,28776.055,28971.0
2017-10-26,19,30328.0,29577.754,30079.0
2017-10-26,20,30607.0,29876.967,30267.0
2017-10-26,21,29994.0,28990.836,29367.0
2017-10-26,22,28635.0,27567.693,27907.0
2017-10-26,23,26612.0,25559.135,25685.0
2017-10-27,0,24928.0,24566.191,23677.0
2017-10-27,1,23333.0,22896.592,22353.0
2017-10-27,2,22532.0,21780.547,21479.0
2017-10-27,3,22161.0,21288.508,21083.0
2017-10-27,4,22232.0,21103.773,21048.0
2017-10-27,5,22906.0,21605.412,21577.0
2017-10-27,6,24881.0,23433.953,23502.0
2017-10-27,7,28313.0,26349.879,26818.0
2017-10-27,8,30169.0,28270.727,28821.0
2017-10-27,9,30045.0,28547.242,28828.0
2017-10-27,10,29240.0,28381.365,28734.0
2017-10-27,11,28579.0,27987.111,28618.0
2017-10-27,12,28003.0,27622.102,28423.0
2017-10-27,13,27539.0,27251.715,28299.0
2017-10-27,14,27350.0,27032.906,28337.0
2017-10-27,15,27234.0,26759.27,28134.0
2017-10-27,16,27311.0,26722.98,27988.0
2017-10-27,17,27636.0,27130.176,28307.0
2017-10-27,18,28122.0,27820.652,28921.0
2017-10-27,19,29099.0,28650.412,30328.0
2017-10-27,20,29047.0,28999.668,30607.0
2017-10-27,21,28316.0,28397.568,29994.0
2017-10-27,22,27246.0,27349.168,28635.0
2017-10-27,23,25616.0,25801.648,26612.0
2017-10-28,0,23912.0,23999.875,24928.0
2017-10-28,1,22494.0,22657.928,23333.0
2017-10-28,2,21609.0,21774.352,22532.0
2017-10-28,3,21137.0,21118.174,22161.0
2017-10-28,4,20953.0,20791.242,22232.0
2017-10-28,5,21091.0,20833.662,22906.0
2017-10-28,6,21794.0,21500.504,24881.0
2017-10-28,7,23036.0,22892.752,28313.0
2017-10-28,8,24184.0,24215.082,30169.0
2017-10-28,9,25157.0,24934.633,30045.0
2017-10-28,10,25449.0,25553.271,29240.0
2017-10-28,11,25383.0,25747.64,28579.0
2017-10-28,12,25098.0,25670.068,28003.0
2017-10-28,13,24765.0,25216.441,27539.0
2017-10-28,14,24487.0,24962.75,27350.0
2017-10-28,15,24427.0,24738.662,27234.0
2017-10-28,16,24605.0,24796.715,27311.0
2017-10-28,17,25081.0,25215.031,27636.0
2017-10-28,18,25777.0,25865.52,28122.0
2017-10-28,19,27146.0,27047.812,29099.0
2017-10-28,20,27197.0,27560.33,29047.0
2017-10-28,21,26624.0,27118.842,28316.0
2017-10-28,22,25665.0,26150.281,27246.0
2017-10-28,23,24320.0,24754.363,25616.0
2017-10-29,0,22939.0,22948.514,23912.0
2017-10-29,1,21644.0,21800.148,22494.0
2017-10-29,2,20772.0,21054.266,21609.0
2017-10-29,3,20317.0,20549.191,21137.0
2017-10-29,4,20024.0,20306.363,20953.0
2017-10-29,5,19953.0,20252.283,21091.0
2017-10-29,6,20308.0,20917.68,21794.0
2017-10-29,7,21067.0,22401.92,23036.0
2017-10-29,8,22135.0,23722.887,24184.0
2017-10-29,9,23414.0,24465.3,25157.0
2017-10-29,10,24748.0,25109.896,25449.0
2017-10-29,11,25726.0,25476.525,25383.0
2017-10-29,12,26407.0,25722.654,25098.0
2017-10-29,13,26771.0,25668.809,24765.0
2017-10-29,14,26862.0,25734.496,24487.0
2017-10-29,15,26888.0,25796.273,24427.0
2017-10-29,16,27005.0,26001.496,24605.0
2017-10-29,17,27531.0,26558.617,25081.0
2017-10-29,18,28374.0,27360.258,25777.0
2017-10-29,19,29131.0,28598.195,27146.0
2017-10-29,20,28846.0,28975.24,27197.0
2017-10-29,21,28050.0,28177.059,26624.0
2017-10-29,22,26650.0,26620.246,25665.0
2017-10-29,23,24974.0,24573.08,24320.0
2017-10-30,0,23269.0,23206.727,22939.0
2017-10-30,1,21970.0,21821.996,21644.0
2017-10-30,2,21229.0,20943.527,20772.0
2017-10-30,3,20906.0,20445.14,20317.0
2017-10-30,4,20950.0,20437.701,20024.0
2017-10-30,5,21669.0,20922.648,19953.0
2017-10-30,6,23590.0,22804.191,20308.0
2017-10-30,7,26970.0,26032.578,21067.0
2017-10-30,8,29183.0,28086.004,22135.0
2017-10-30,9,29376.0,28470.168,23414.0
2017-10-30,10,29333.0,28369.723,24748.0
2017-10-30,11,29173.0,28136.705,25726.0
2017-10-30,12,28558.0,27958.578,26407.0
2017-10-30,13,28030.0,27750.754,26771.0
2017-10-30,14,27863.0,27581.512,26862.0
2017-10-30,15,27581.0,27463.094,26888.0
2017-10-30,16,27639.0,27572.82,27005.0
2017-10-30,17,28142.0,28076.86,27531.0
2017-10-30,18,29202.0,28911.21,28374.0
2017-10-30,19,30922.0,30242.875,29131.0
2017-10-30,20,31193.0,30690.16,28846.0
2017-10-30,21,30461.0,29916.719,28050.0
2017-10-30,22,28928.0,28387.172,26650.0
2017-10-30,23,26734.0,26353.67,24974.0
2017-10-31,0,24796.0,24566.635,23269.0
2017-10-31,1,23338.0,23127.148,21970.0
2017-10-31,2,22505.0,22174.48,21229.0
2017-10-31,3,22158.0,21866.332,20906.0
2017-10-31,4,22096.0,21891.605,20950.0
2017-10-31,5,22766.0,22390.516,21669.0
2017-10-31,6,24739.0,24292.043,23590.0
2017-10-31,7,28291.0,27686.047,26970.0
2017-10-31,8,30196.0,29872.445,29183.0
2017-10-31,9,29941.0,29949.64,29376.0
2017-10-31,10,29471.0,29652.627,29333.0
2017-10-31,11,29093.0,29215.816,29173.0
2017-10-31,12,28473.0,28844.053,28558.0
2017-10-31,13,27943.0,28430.102,28030.0
2017-10-31,14,27722.0,28050.248,27863.0
2017-10-31,15,27571.0,27830.994,27581.0
2017-10-31,16,27636.0,27915.71,27639.0
2017-10-31,17,28146.0,28434.406,28142.0
2017-10-31,18,28821.0,29363.254,29202.0
2017-10-31,19,29946.0,30807.832,30922.0
2017-10-31,20,30022.0,31383.719,31193.0
2017-10-31,21,29944.0,30755.734,30461.0
2017-10-31,22,29101.0,29464.58,28928.0
2017-10-31,23,27186.0,27395.441,26734.0
2017-11-01,0,25443.0,25156.795,24796.0
2017-11-01,1,24125.0,23793.512,23338.0
2017-11-01,2,23420.0,22931.57,22505.0
2017-11-01,3,23164.0,22751.268,22158.0
2017-11-01,4,23231.0,22846.838,22096.0
2017-11-01,5,23888.0,23482.209,22766.0
2017-11-01,6,25883.0,25640.787,24739.0
2017-11-01,7,29216.0,29397.695,28291.0
2017-11-01,8,31164.0,31671.271,30196.0
2017-11-01,9,31113.0,31568.629,29941.0
2017-11-01,10,30877.0,31012.84,29471.0
2017-11-01,11,30699.0,30399.242,29093.0
2017-11-01,12,30412.0,29811.422,28473.0
2017-11-01,13,30181.0,29230.26,27943.0
2017-11-01,14,29933.0,28883.58,27722.0
2017-11-01,15,29746.0,28671.123,27571.0
2017-11-01,16,29667.0,28689.45,27636.0
2017-11-01,17,30005.0,29186.51,28146.0
2017-11-01,18,30814.0,30072.615,28821.0
2017-11-01,19,32153.0,31218.701,29946.0
2017-11-01,20,31918.0,31488.336,30022.0
2017-11-01,21,30954.0,30651.398,29944.0
2017-11-01,22,29259.0,29235.18,29101.0
2017-11-01,23,27010.0,27081.133,27186.0
2017-11-02,0,25032.0,25054.07,25443.0
2017-11-02,1,23480.0,23580.566,24125.0
2017-11-02,2,22545.0,22683.752,23420.0
2017-11-02,3,22101.0,22344.236,23164.0
2017-11-02,4,21972.0,22386.7,23231.0
2017-11-02,5,22503.0,22937.947,23888.0
2017-11-02,6,24346.0,24787.77,25883.0
2017-11-02,7,27613.0,27959.207,29216.0
2017-11-02,8,29640.0,30093.312,31164.0
2017-11-02,9,29588.0,30215.668,31113.0
2017-11-02,10,29356.0,29887.05,30877.0
2017-11-02,11,29249.0,29341.012,30699.0
2017-11-02,12,28946.0,28885.984,30412.0
2017-11-02,13,28908.0,28502.184,30181.0
2017-11-02,14,29284.0,28374.395,29933.0
2017-11-02,15,29316.0,28396.914,29746.0
2017-11-02,16,29485.0,28603.479,29667.0
2017-11-02,17,29769.0,29242.04,30005.0
2017-11-02,18,30271.0,30138.121,30814.0
2017-11-02,19,31485.0,31044.32,32153.0
2017-11-02,20,31333.0,31338.941,31918.0
2017-11-02,21,30372.0,30578.629,30954.0
2017-11-02,22,28743.0,29018.69,29259.0
2017-11-02,23,26550.0,26837.816,27010.0
2017-11-03,0,24452.0,24644.883,25032.0
2017-11-03,1,22844.0,23218.799,23480.0
2017-11-03,2,21899.0,22354.988,22545.0
2017-11-03,3,21370.0,21956.496,22101.0
2017-11-03,4,21228.0,21974.178,21972.0
2017-11-03,5,21649.0,22563.312,22503.0
2017-11-03,6,23309.0,24413.42,24346.0
2017-11-03,7,26417.0,27461.984,27613.0
2017-11-03,8,28409.0,29525.977,29640.0
2017-11-03,9,28589.0,29969.0,29588.0
2017-11-03,10,28617.0,29782.766,29356.0
2017-11-03,11,28861.0,29289.27,29249.0
2017-11-03,12,29149.0,28956.17,28946.0
2017-11-03,13,29143.0,28712.902,28908.0
2017-11-03,14,29596.0,28589.111,29284.0
2017-11-03,15,29515.0,28471.414,29316.0
2017-11-03,16,29467.0,28571.004,29485.0
2017-11-03,17,29522.0,28900.66,29769.0
2017-11-03,18,29845.0,29637.676,30271.0
2017-11-03,19,30605.0,30318.168,31485.0
2017-11-03,20,29930.0,30304.006,31333.0
2017-11-03,21,28846.0,29501.709,30372.0
2017-11-03,22,27437.0,28149.855,28743.0
2017-11-03,23,25645.0,26251.61,26550.0
2017-11-04,0,23811.0,23941.826,24452.0
2017-11-04,1,22276.0,22464.64,22844.0
2017-11-04,2,21281.0,21601.475,21899.0
2017-11-04,3,20792.0,21111.635,21370.0
2017-11-04,4,20606.0,20867.047,21228.0
2017-11-04,5,20697.0,21050.3,21649.0
2017-11-04,6,21488.0,21919.438,23309.0
2017-11-04,7,22781.0,23511.547,26417.0
2017-11-04,8,24266.0,24965.56,28409.0
2017-11-04,9,25367.0,25792.328,28589.0
2017-11-04,10,25944.0,26227.145,28617.0
2017-11-04,11,25985.0,26033.39,28861.0
2017-11-04,12,25589.0,25695.87,29149.0
2017-11-04,13,25165.0,25288.627,29143.0
2017-11-04,14,24769.0,25054.35,29596.0
2017-11-04,15,24523.0,24804.68,29515.0
2017-11-04,16,24647.0,24872.926,29467.0
2017-11-04,17,25089.0,25344.477,29522.0
2017-11-04,18,26093.0,26278.582,29845.0
2017-11-04,19,27675.0,27335.46,30605.0
2017-11-04,20,27644.0,27568.594,29930.0
2017-11-04,21,27067.0,27099.406,28846.0
2017-11-04,22,26203.0,26148.062,27437.0
2017-11-04,23,24935.0,24658.469,25645.0
2017-11-05,0,23493.0,23366.895,23811.0
2017-11-05,1,22166.0,22018.84,22276.0
2017-11-05,2,21236.0,21147.586,21281.0
2017-11-05,3,20409.0,20695.969,20792.0
2017-11-05,4,20240.0,20524.77,20606.0
2017-11-05,5,20356.0,20695.11,20697.0
2017-11-05,6,20947.0,21412.186,21488.0
2017-11-05,7,21900.0,22934.082,22781.0
2017-11-05,8,23046.0,24226.828,24266.0
2017-11-05,9,24484.0,25228.586,25367.0
2017-11-05,10,25413.0,25950.78,25944.0
2017-11-05,11,25777.0,26261.102,25985.0
2017-11-05,12,25998.0,26456.19,25589.0
2017-11-05,13,26065.0,26521.418,25165.0
2017-11-05,14,26015.0,26604.717,24769.0
2017-11-05,15,26006.0,26492.469,24523.0
2017-11-05,16,26275.0,26644.941,24647.0
2017-11-05,17,27388.0,27333.152,25089.0
2017-11-05,18,29081.0,28312.295,26093.0
2017-11-05,19,29028.0,29479.562,27675.0
2017-11-05,20,28363.0,29528.871,27644.0
2017-11-05,21,27448.0,28688.396,27067.0
2017-11-05,22,25983.0,27273.305,26203.0
2017-11-05,23,24187.0,25401.51,24935.0
2017-11-06,0,22597.0,22754.932,23493.0
2017-11-06,1,21582.0,21666.531,22166.0
2017-11-06,2,20966.0,20942.66,21236.0
2017-11-06,3,20685.0,20772.406,20409.0
2017-11-06,4,20728.0,21010.262,20240.0
2017-11-06,5,21396.0,21795.484,20356.0
2017-11-06,6,23400.0,23788.768,20947.0
2017-11-06,7,26689.0,27132.652,21900.0
2017-11-06,8,28456.0,29321.96,23046.0
2017-11-06,9,29089.0,29858.445,24484.0
2017-11-06,10,29429.0,29662.938,25413.0
2017-11-06,11,29538.0,29244.783,25777.0
2017-11-06,12,29381.0,28996.71,25998.0
2017-11-06,13,29503.0,28961.555,26065.0
2017-11-06,14,29628.0,28817.4,26015.0
2017-11-06,15,29539.0,28643.395,26006.0
2017-11-06,16,29546.0,28786.645,26275.0
2017-11-06,17,30316.0,29466.406,27388.0
2017-11-06,18,31998.0,30335.385,29081.0
2017-11-06,19,31694.0,31264.395,29028.0
2017-11-06,20,30823.0,31110.508,28363.0
2017-11-06,21,29586.0,30088.29,27448.0
2017-11-06,22,27858.0,28463.562,25983.0
2017-11-06,23,25719.0,26254.309,24187.0
2017-11-07,0,23943.0,23929.307,22597.0
2017-11-07,1,22665.0,22786.215,21582.0
2017-11-07,2,22016.0,21990.016,20966.0
2017-11-07,3,21717.0,21599.36,20685.0
2017-11-07,4,21891.0,21777.451,20728.0
2017-11-07,5,22726.0,22576.176,21396.0
2017-11-07,6,24908.0,24470.309,23400.0
2017-11-07,7,28150.0,27556.254,26689.0
2017-11-07,8,29478.0,29603.453,28456.0
2017-11-07,9,29781.0,30010.693,29089.0
2017-11-07,10,29966.0,29926.598,29429.0
2017-11-07,11,30437.0,29775.36,29538.0
2017-11-07,12,30858.0,29673.219,29381.0
2017-11-07,13,30971.0,29807.566,29503.0
2017-11-07,14,31252.0,29955.605,29628.0
2017-11-07,15,31415.0,29946.707,29539.0
2017-11-07,16,31820.0,30107.496,29546.0
2017-11-07,17,33071.0,30877.217,30316.0
2017-11-07,18,34490.0,32018.848,31998.0
2017-11-07,19,34295.0,33005.027,31694.0
2017-11-07,20,33646.0,33068.945,30823.0
2017-11-07,21,32529.0,32057.27,29586.0
2017-11-07,22,30742.0,30507.148,27858.0
2017-11-07,23,28465.0,28289.799,25719.0
2017-11-08,0,26544.0,26389.984,23943.0
2017-11-08,1,25219.0,24990.326,22665.0
2017-11-08,2,24468.0,24003.75,22016.0
2017-11-08,3,24146.0,23586.742,21717.0
2017-11-08,4,24215.0,23609.873,21891.0
2017-11-08,5,25014.0,24360.438,22726.0
2017-11-08,6,27159.0,26203.52,24908.0
2017-11-08,7,30415.0,29293.781,28150.0
2017-11-08,8,31710.0,31291.45,29478.0
2017-11-08,9,31778.0,31385.844,29781.0
2017-11-08,10,31434.0,31103.928,29966.0
2017-11-08,11,30943.0,30809.379,30437.0
2017-11-08,12,30525.0,30510.947,30858.0
2017-11-08,13,30086.0,30456.9,30971.0
2017-11-08,14,29902.0,30534.742,31252.0
2017-11-08,15,29840.0,30449.578,31415.0
2017-11-08,16,30139.0,30592.348,31820.0
2017-11-08,17,31309.0,31511.207,33071.0
2017-11-08,18,33442.0,32876.492,34490.0
2017-11-08,19,33521.0,33960.207,34295.0
2017-11-08,20,33082.0,33949.89,33646.0
2017-11-08,21,32202.0,32901.03,32529.0
2017-11-08,22,30673.0,31343.664,30742.0
2017-11-08,23,28600.0,29231.59,28465.0
2017-11-09,0,26752.0,26740.387,26544.0
2017-11-09,1,25437.0,25503.564,25219.0
2017-11-09,2,24730.0,24707.07,24468.0
2017-11-09,3,24419.0,24366.033,24146.0
2017-11-09,4,24481.0,24441.969,24215.0
2017-11-09,5,25213.0,25219.887,25014.0
2017-11-09,6,27206.0,27023.791,27159.0
2017-11-09,7,30145.0,29872.883,30415.0
2017-11-09,8,31316.0,31791.447,31710.0
2017-11-09,9,31289.0,31879.816,31778.0
2017-11-09,10,30899.0,31423.254,31434.0
2017-11-09,11,30548.0,30888.137,30943.0
2017-11-09,12,30108.0,30413.135,30525.0
2017-11-09,13,29855.0,30025.338,30086.0
2017-11-09,14,29946.0,29954.744,29902.0
2017-11-09,15,29858.0,29899.805,29840.0
2017-11-09,16,30168.0,30145.822,30139.0
2017-11-09,17,31188.0,31130.068,31309.0
2017-11-09,18,32823.0,32503.44,33442.0
2017-11-09,19,32638.0,33500.902,33521.0
2017-11-09,20,31996.0,33564.375,33082.0
2017-11-09,21,31113.0,32852.96,32202.0
2017-11-09,22,29625.0,31520.117,30673.0
2017-11-09,23,27549.0,29578.23,28600.0
2017-11-10,0,25738.0,26035.027,26752.0
2017-11-10,1,24398.0,25110.314,25437.0
2017-11-10,2,23665.0,24494.943,24730.0
2017-11-10,3,23358.0,24298.965,24419.0
2017-11-10,4,23412.0,24383.684,24481.0
2017-11-10,5,24220.0,25136.54,25213.0
2017-11-10,6,26141.0,26857.62,27206.0
2017-11-10,7,29034.0,29391.998,30145.0
2017-11-10,8,30529.0,31000.398,31316.0
2017-11-10,9,30809.0,31284.54,31289.0
2017-11-10,10,30803.0,31059.824,30899.0
2017-11-10,11,30943.0,30640.379,30548.0
2017-11-10,12,30815.0,30447.7,30108.0
2017-11-10,13,30549.0,30440.57,29855.0
2017-11-10,14,30370.0,30596.078,29946.0
2017-11-10,15,30544.0,30807.617,29858.0
2017-11-10,16,31240.0,31361.11,30168.0
2017-11-10,17,32959.0,32667.93,31188.0
2017-11-10,18,35493.0,34327.492,32823.0
2017-11-10,19,35558.0,35231.33,32638.0
2017-11-10,20,35191.0,35159.42,31996.0
2017-11-10,21,34623.0,34551.445,31113.0
2017-11-10,22,33617.0,33536.445,29625.0
2017-11-10,23,32069.0,32013.041,27549.0
2017-11-11,0,30695.0,30246.02,25738.0
2017-11-11,1,29539.0,29037.125,24398.0
2017-11-11,2,28926.0,28196.371,23665.0
2017-11-11,3,28715.0,27622.514,23358.0
2017-11-11,4,28719.0,27477.996,23412.0
2017-11-11,5,29164.0,27704.527,24220.0
2017-11-11,6,30151.0,28556.195,26141.0
2017-11-11,7,31396.0,29766.816,29034.0
2017-11-11,8,32280.0,30755.414,30529.0
2017-11-11,9,32435.0,31494.184,30809.0
2017-11-11,10,31985.0,31855.707,30803.0
2017-11-11,11,31213.0,31528.06,30943.0
2017-11-11,12,30383.0,30959.793,30815.0
2017-11-11,13,29552.0,30375.672,30549.0
2017-11-11,14,28977.0,30059.457,30370.0
2017-11-11,15,28915.0,29863.545,30544.0
2017-11-11,16,29652.0,30157.371,31240.0
2017-11-11,17,31212.0,31266.094,32959.0
2017-11-11,18,33412.0,32910.99,35493.0
2017-11-11,19,33524.0,33951.47,35558.0
2017-11-11,20,33285.0,34100.477,35191.0
2017-11-11,21,32824.0,33742.65,34623.0
2017-11-11,22,32009.0,32818.234,33617.0
2017-11-11,23,30736.0,31218.555,32069.0
2017-11-12,0,29503.0,29406.902,30695.0
2017-11-12,1,28396.0,28434.773,29539.0
2017-11-12,2,27808.0,27785.617,28926.0
2017-11-12,3,27458.0,27345.656,28715.0
2017-11-12,4,27324.0,27269.887,28719.0
2017-11-12,5,27457.0,27420.848,29164.0
2017-11-12,6,28023.0,28286.572,30151.0
2017-11-12,7,28873.0,29439.479,31396.0
2017-11-12,8,29505.0,30243.54,32280.0
2017-11-12,9,30149.0,30802.691,32435.0
2017-11-12,10,30012.0,31033.81,31985.0
2017-11-12,11,29497.0,30726.617,31213.0
2017-11-12,12,28840.0,30298.875,30383.0
2017-11-12,13,28195.0,29890.457,29552.0
2017-11-12,14,27768.0,29547.088,28977.0
2017-11-12,15,27780.0,29240.5,28915.0
2017-11-12,16,28405.0,29709.805,29652.0
2017-11-12,17,30104.0,31017.832,31212.0
2017-11-12,18,32572.0,32588.291,33412.0
2017-11-12,19,32716.0,33269.86,33524.0
2017-11-12,20,32527.0,33101.586,33285.0
2017-11-12,21,31825.0,32580.375,32824.0
2017-11-12,22,30464.0,31299.137,32009.0
2017-11-12,23,28642.0,29510.8,30736.0
2017-11-13,0,26934.0,27256.602,29503.0
2017-11-13,1,25753.0,26243.389,28396.0
2017-11-13,2,25196.0,25745.992,27808.0
2017-11-13,3,24932.0,25675.404,27458.0
2017-11-13,4,25077.0,26100.947,27324.0
2017-11-13,5,25901.0,27098.406,27457.0
2017-11-13,6,28096.0,29455.594,28023.0
2017-11-13,7,31496.0,32453.746,28873.0
2017-11-13,8,33189.0,34207.062,29505.0
2017-11-13,9,33393.0,34456.035,30149.0
2017-11-13,10,33429.0,34113.246,30012.0
2017-11-13,11,33175.0,33642.68,29497.0
2017-11-13,12,32790.0,33116.387,28840.0
2017-11-13,13,32371.0,32911.39,28195.0
2017-11-13,14,32065.0,32663.334,27768.0
2017-11-13,15,31754.0,32579.777,27780.0
2017-11-13,16,31739.0,32955.55,28405.0
2017-11-13,17,32922.0,34361.324,30104.0
2017-11-13,18,34912.0,35922.15,32572.0
2017-11-13,19,34958.0,36297.742,32716.0
2017-11-13,20,34438.0,35805.414,32527.0
2017-11-13,21,33557.0,34839.688,31825.0
2017-11-13,22,31975.0,33184.42,30464.0
2017-11-13,23,29888.0,31032.785,28642.0
2017-11-14,0,27975.0,28306.697,26934.0
2017-11-14,1,26657.0,27021.156,25753.0
2017-11-14,2,25986.0,26278.285,25196.0
2017-11-14,3,25788.0,26196.08,24932.0
2017-11-14,4,25958.0,26440.746,25077.0
2017-11-14,5,26772.0,27327.812,25901.0
2017-11-14,6,29006.0,29601.705,28096.0
2017-11-14,7,32248.0,32775.75,31496.0
2017-11-14,8,33317.0,34612.277,33189.0
2017-11-14,9,32917.0,34635.78,33393.0
2017-11-14,10,32435.0,34254.797,33429.0
2017-11-14,11,32022.0,33545.242,33175.0
2017-11-14,12,31496.0,32895.926,32790.0
2017-11-14,13,31132.0,32577.762,32371.0
2017-11-14,14,31190.0,32385.223,32065.0
2017-11-14,15,31227.0,32285.812,31754.0
2017-11-14,16,31625.0,32691.445,31739.0
2017-11-14,17,33003.0,34058.625,32922.0
2017-11-14,18,34957.0,35588.902,34912.0
2017-11-14,19,34814.0,36052.04,34958.0
2017-11-14,20,34278.0,35654.234,34438.0
2017-11-14,21,33396.0,34715.395,33557.0
2017-11-14,22,31761.0,33051.844,31975.0
2017-11-14,23,29626.0,30929.816,29888.0
2017-11-15,0,27573.0,27954.525,27975.0
2017-11-15,1,26405.0,26667.617,26657.0
2017-11-15,2,25827.0,25891.086,25986.0
2017-11-15,3,25763.0,25576.969,25788.0
2017-11-15,4,26018.0,25674.879,25958.0
2017-11-15,5,27043.0,26435.139,26772.0
2017-11-15,6,29326.0,28354.447,29006.0
2017-11-15,7,32748.0,31023.594,32248.0
2017-11-15,8,33808.0,32498.367,33317.0
2017-11-15,9,32809.0,32344.656,32917.0
2017-11-15,10,31566.0,31873.703,32435.0
2017-11-15,11,30820.0,31111.738,32022.0
2017-11-15,12,30220.0,30393.514,31496.0
2017-11-15,13,29784.0,30104.21,31132.0
2017-11-15,14,29872.0,29943.25,31190.0
2017-11-15,15,30037.0,29771.965,31227.0
2017-11-15,16,30640.0,30317.742,31625.0
2017-11-15,17,32088.0,31842.516,33003.0
2017-11-15,18,33942.0,33341.734,34957.0
2017-11-15,19,33825.0,33677.742,34814.0
2017-11-15,20,33236.0,33278.516,34278.0
2017-11-15,21,32227.0,32362.988,33396.0
2017-11-15,22,30613.0,30655.182,31761.0
2017-11-15,23,28362.0,28521.65,29626.0
2017-11-16,0,26330.0,26521.514,27573.0
2017-11-16,1,24913.0,25204.2,26405.0
2017-11-16,2,24101.0,24576.754,25827.0
2017-11-16,3,23658.0,24248.441,25763.0
2017-11-16,4,23612.0,24345.668,26018.0
2017-11-16,5,24289.0,25404.113,27043.0
2017-11-16,6,26268.0,27532.645,29326.0
2017-11-16,7,29583.0,30420.676,32748.0
2017-11-16,8,30947.0,32149.258,33808.0
2017-11-16,9,30691.0,32113.84,32809.0
2017-11-16,10,30131.0,31727.646,31566.0
2017-11-16,11,29655.0,31222.27,30820.0
2017-11-16,12,29364.0,30829.234,30220.0
2017-11-16,13,29259.0,30363.633,29784.0
2017-11-16,14,29280.0,30124.582,29872.0
2017-11-16,15,29380.0,29912.451,30037.0
2017-11-16,16,29666.0,30224.008,30640.0
2017-11-16,17,31090.0,31401.973,32088.0
2017-11-16,18,33211.0,32781.07,33942.0
2017-11-16,19,33344.0,33069.434,33825.0
2017-11-16,20,32949.0,32701.996,33236.0
2017-11-16,21,32288.0,31919.809,32227.0
2017-11-16,22,30891.0,30385.438,30613.0
2017-11-16,23,28842.0,28351.062,28362.0
2017-11-17,0,26935.0,26917.43,26330.0
2017-11-17,1,25571.0,25636.316,24913.0
2017-11-17,2,24864.0,24924.105,24101.0
2017-11-17,3,24589.0,24638.191,23658.0
2017-11-17,4,24705.0,24613.76,23612.0
2017-11-17,5,25587.0,25597.816,24289.0
2017-11-17,6,27803.0,27479.88,26268.0
2017-11-17,7,31114.0,29856.578,29583.0
2017-11-17,8,32412.0,31366.898,30947.0
2017-11-17,9,31912.0,31703.717,30691.0
2017-11-17,10,31062.0,31452.219,30131.0
2017-11-17,11,30404.0,30997.922,29655.0
2017-11-17,12,29954.0,30518.695,29364.0
2017-11-17,13,29399.0,30135.871,29259.0
